Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,VL24 OCIAD1 KO MITOS,VL24 WT MITOS,VL23 OCIAD1 KO MITOS,VL23 WT MITOS,VL22 OCIAD1 KO MITOS,VL22 WT MITOS,VL24 OCIAD1 KO TOTALS,VL24 WT TOTALS,VL23 OCIAD1 KO TOTALS,VL23 WT TOTALS,VL22 OCIAD1 KO TOTALS,VL22 WT TOTALS,230712_blank_n1.raw (F25)+230712_blank_p2.raw (F26)
1.178,468.30817,+,31556244.91,LysoPC 14:0,LysoPC,9,2259432.996,14763895.45,5557491.596,19442713.8,23048000.34,12539205.53,31556244.91,8096943.667,25554618.38,9067493.015,17337399.14,14859921.46,665823.4589
1.67,482.32388,+,7174934.121,LysoPC 15:0,LysoPC,11,1615904.377,5411514.79,2249440.006,7174934.121,2531536.629,5590228.72,4400739.019,3499390.374,3335210.347,3010886.283,3945876.106,6919801.49,338776.9523
2.218,496.33929,+,652190254,LysoPC 16:0,LysoPC,24,153092741.2,251227745.8,255072172.2,331008927.3,309313669.6,217567275.7,652190254,201766030,442555480.7,206419168,510330470.3,412697154.6,1569935.827
3.034,510.35553,+,8932225.182,LysoPC 17:0,LysoPC,12,2125731.423,4324589.23,3176969.536,5650218.472,3019835.752,4227403.02,8932225.182,4087721.587,7219057.362,5152265.351,6202099.273,8795423.56,54200.83163
1.888,508.33966,+,4770225.307,LysoPC 17:1,LysoPC,3,2113567.956,3251260.339,2335791.415,4386390.373,3133697.21,2832817.489,4770225.307,2235161.383,2541507.878,2489317.014,1739097.429,4303483.667,400722.2416
4.204,524.37073,+,224203978.1,LysoPC 18:0,LysoPC,24,41517230.38,65099595.08,76465500.86,85708115.46,74910458.16,48229663.97,224203978.1,55161053.23,166474713.1,77806955.82,162045583.8,120450723.1,682786.3969
2.26,522.35529,+,82170814.52,LysoPC 18:1,LysoPC,12,36899809.28,50483285.37,51978534.46,82170814.52,45973295.14,60593436.91,40769459.61,24248506.45,30965283.4,27641802.11,37288002.04,49691683.66,357448.7345
2.502,522.35498,+,165815532.5,LysoPC 18:1,LysoPC,18,52379464.63,92724864.24,69013542.15,106239444.9,69264858.25,73135272.31,165815532.5,61481988.96,118848088.1,82193081.45,111718636.9,134586099.5,428885.0147
5.482,538.38684,+,3579410.437,LysoPC 19:0,LysoPC,11,556730.0211,987151.6699,1035629.38,1287634.863,901217.2112,590645.9125,3579410.437,840471.6207,2656348.073,1316326.122,1960791.919,2267928.112,154222.9235
3.358,536.37207,+,3032372.316,LysoPC 19:1,LysoPC,10,525694.1205,1229838.408,591411.3955,1247658.134,1300804.885,1378442.864,2373986.954,1049456.259,1996479.875,1797387.579,1804337.581,3032372.316,38915.84256
6.436,552.40259,+,7573652.143,LysoPC 20:0,LysoPC,11,1492396.831,2432347.069,2526507.231,3143832.563,2634625.264,2136302.622,7573652.143,2049296.691,6347150.408,3047946.615,6207984.22,6014498.647,65658.23309
6.467,610.41028,-,1334480.148,LysoPC 20:0,LysoPC,10,373263.0105,572891.7733,557783.4591,703733.7788,546145.3819,435901.0759,1334480.148,347415.1525,969456.1356,402290.3146,736294.8019,547722.9121,52442.67877
4.543,550.38715,+,26152558.78,LysoPC 20:1,LysoPC,23,6987703.502,7162856.977,7384027.297,8373694.123,8043759.477,7891181.62,26152558.78,6729554.082,17340692.49,7688501.638,16661240.43,12038817.92,92210.54729
1.563,544.33679,+,4301569.311,LysoPC 20:4,LysoPC,6,2887445.031,2909855.427,3273715.864,4023464.315,4301569.311,3687744.844,4138981.618,1699372.036,4013163.68,2098878.88,3772065.951,2847224.964,267098.4588
7.373,580.43372,+,3423710.417,LysoPC 22:0,LysoPC,7,552964.1135,1252801.902,824442.8958,1661206.447,934036.2518,1368936.194,2895748.603,1257468.933,2061393.029,1931453.561,2095954.789,3423710.417,59135.69622
6.509,578.41833,+,4181241.398,LysoPC 22:1,LysoPC,11,741844.0925,1214473.848,920129.9795,1389142.685,1051486.98,961405.476,4181241.398,1060333.336,2465810.15,1267115.512,2827748.193,2591499.703,66916.07965
1.51,568.33948,+,3599010.883,LysoPC 22:6,LysoPC,5,1708370.568,2187465.532,2443300.572,2343304.026,2768502.264,2183178.079,3599010.883,1300894.603,2523128.724,1717351.704,2618637.374,2731183.096,253943.6954
2.19,452.27872,-,36584317.11,LysoPE 16:0,LysoPE,24,9231375.012,20828172.33,10172476.08,23197615.85,12088517.94,17039953.18,36584317.11,15296535.91,20052087.4,15782467.2,14708209.83,25039931.81,33472.56389
2.988,466.29395,-,3012603.708,LysoPE 17:0,LysoPE,12,493246.9639,1982363.963,494530.6132,2213161.048,775621.7777,1653773.25,1830567.693,1954775.309,1372496.244,1960565.551,1157042.3,3012603.708,28922.64481
4.162,480.30984,-,103433486.3,LysoPE 18:0,LysoPE,25,26695647.39,48927471.32,24258050.63,49559466.79,28792472,38315849.67,103433486.3,50039291.47,67855218.48,51793646.27,53151408.36,75266509.04,51705.45316
2.476,478.29437,-,29515336.92,LysoPE 18:1,LysoPE,16,13412929.42,18892199.13,14815421.77,18804991.9,13251975.65,15139446.77,29515336.92,11728063.98,17393960.52,13135957.42,16743298.37,16271555.92,39782.88707
6.526,510.3555,+,3000175.815,LysoPE 20:0,LysoPE,18,723376.5753,1333704.483,937556.2841,1421814.118,1017648.985,1016995.964,3000175.815,1153840.747,2049330.522,1351749.345,1707724.857,2324327.633,55763.57108
4.562,506.32526,-,4426510.868,LysoPE 20:1,LysoPE,4,1484469.207,2532982.631,1559952.641,2190867.011,2489750.554,1848513.473,4426510.868,1455964.766,3071099.998,1833057.987,3104817.8,2262298.417,85419.08847
1.535,500.27902,-,9327002.158,LysoPE 20:4,LysoPE,14,5529368.829,6076973.504,6325960.605,6359264.717,8017549.114,8146370.364,9327002.158,5315624.775,6795530.107,5031178.86,3729090.209,4742109.475,52683.90433
6.571,534.35706,-,3632507.535,LysoPE 22:1,LysoPE,17,1161109.605,1784117.303,1322135.968,2180452.022,1321828.071,1864344.171,3632507.535,1499829.938,2371667.728,1582793.755,1775983.926,2520954.539,69421.13451
4.973,532.34119,-,2001586.561,LysoPE 22:2,LysoPE,4,727819.4047,546500.1622,932566.3984,359810.885,834692.0848,730969.2388,2001586.561,746313.8182,997643.2402,622297.6601,765972.2862,955034.2451,85892.05277
2.329,528.30994,-,6354869.843,LysoPE 22:4,LysoPE,13,2354877.898,2429904.049,2436686.656,2307794.486,3514056.916,2547670.147,6354869.843,2663334.854,3487239.257,1851289.498,3196254.496,2399414.14,34551.28938
1.675,526.29327,-,7758527.629,LysoPE 22:5,LysoPE,20,3476417.927,5096047.823,3120838.893,4423483.459,3276193.615,4710920.845,7758527.629,5236595.817,4087952.941,5115681.668,2771294.154,5476868.828,61142.68811
1.48,524.27838,-,4134756.093,LysoPE 22:6,LysoPE,6,1670124.609,1737361.838,2296212.872,1899960.648,3297080.509,2228891.729,4134756.093,1933293.562,3174805.9,1884425.95,2782454.84,3334999.01,209495.0684
1.66,509.2886,-,9789506.862,LysoPG 18:1,LysoPG,4,538764.1076,518264.6314,640494.1859,417929.7865,987941.4329,681214.0889,9789506.862,5630677.299,5880403.173,5381929.926,3698864.042,7578255.44,65052.95309
2.284,599.32086,-,92104546.7,LysoPI 18:0,LysoPI,13,9759453.424,10878276.17,8042657.194,10361736.01,7960440.904,8088951.961,92104546.7,11251850.1,43299415.37,15630858.23,33254844.37,25182932.15,29495.7517
2.332,524.2998,-,10060253.22,LysoPS 18:0,LysoPS,14,1252857.999,1549236.733,961471.4421,1498998.862,853911.1071,1010315.394,10060253.22,4122641.177,4797356.513,3730563.055,3663450.701,4049121.463,34174.32896
7.427,608.39423,-,1067105.042,LysoPS 24:0,LysoPS,4,126777.615,342170.3589,260887.5853,320908.2438,236175.3223,226421.4152,910900.8977,342126.9638,733709.4205,279620.8123,914873.6084,1067105.042,57583.82164
8.894,619.43512,-,8709031.1,PA 14:0_16:0,PA,5,2283625.664,3407737.632,1915187.078,2073830.9,2204118.058,2090742.418,8709031.1,2636731.064,4407337.959,2820736.142,4340996.465,3854128.61,82839.30278
9.446,673.48212,-,72449714.7,PA 34:1,PA,11,11545437.24,34789853.26,10509079.68,40640986.73,9743751.31,14399751.48,72449714.7,44464099.76,39750842.52,46079899.17,33922807.12,68657480.76,286224.4038
8.654,678.50604,+,2953050045,PC 14:0_14:0,PC,22,634541339.8,728795637.9,804753202.8,776230960.4,890873494.2,555957101.1,2953050045,1146755489,2576414924,1466542380,2610036132,2007630109,121769.8105
9.144,692.52167,+,1474264131,PC 14:0_15:0,PC,24,208410691.1,445912259.5,273050681.9,543695970.9,297301421.6,374153411.6,962866089.3,859698005.6,900585820.5,854371328.8,1073374169,1474264131,45861.97485
9.646,706.53705,+,8051669554,PC 14:0_16:0,PC,26,2176824968,2238066892,3058380810,2474023308,3220887857,1886035905,6937317056,3646142888,7270518845,4589106783,8051669554,5712360833,1748364.261
8.739,704.52112,+,6813738935,PC 14:0_16:1,PC,26,1331699534,1514647960,1225627802,1811275719,1839775078,1419624932,6813738935,2625754455,5756457679,3676196082,5574806348,5257720183,638441.2665
8.068,752.52197,+,60819357.37,PC 14:0_20:5,PC,21,10607616.5,12865587.01,14592742.39,18207185.39,16798699.24,11605794.36,60819357.37,27750560.05,51895038.53,32877122.75,60567244.19,44912077.38,36313.24388
9.119,768.552,+,126656403.4,PC 15:0_20:4,PC,18,23719114.37,40219381.01,28320159.13,58812551.34,43581160.46,40856352.23,113026107.2,62033199.09,109372672,98237522.11,124148229.4,126656403.4,49204.53316
8.933,850.56116,-,35741467.2,PC 15:0_22:6,PC,5,8318167.949,16175637.36,9885396.398,17017466.89,17900743.67,15240524.5,25596825.03,21067014.86,22121574.54,23843436.63,35741467.2,15156739.4,84006.1386
8.453,774.53125,-,7812395.628,PC 15:1_16:1,PC,3,2760093.944,3426802.327,2092293.451,5458959.691,2283340.477,2952600.333,4730626.328,7143081.69,4323087.586,7812395.628,4491446.694,6935491.527,147385.0252
11.053,792.57861,-,126849075.8,PC 16:0_16:0,PC,3,30351032.4,81979159.65,61952019.86,79580606.3,35762213.27,46095158.02,126849075.8,74959357.7,114461572.3,103872727.9,120050798.7,123215569.1,336552.4164
11.01,748.58459,+,2698170214,PC 16:0_17:0,PC,24,276166026.4,830078022.2,371649896,923326170.7,407137492.9,780244235.1,1218686822,1511763504,1107723326,1808566155,1336465286,2698170214,430691.2077
11.784,762.60071,+,1508320240,PC 16:0_18:0,PC,22,346870057.8,462476780.6,534042426.1,556850690.4,497807504.1,326591346.5,1506412487,703567925.2,1402773244,850468501.2,1508320240,1099950235,1528003.319
10.718,760.58435,+,45772098066,PC 16:0_18:1,PC,26,12052021220,14288220289,14582141026,17438705741,17374516914,14887268038,43963573139,27374284822,40913602794,32623791489,45772098066,41902419510,27599982.53
9.602,782.56769,+,3653040855,PC 16:0_20:4,PC,26,1019899761,602505489.8,1232149899,955302439.2,1623936218,722001325.7,3279723727,1199279138,3653040855,2050986847,3552349211,2200869235,5339461.513
8.121,778.53723,+,125184681.3,PC 16:1_20:5,PC,9,11076399.52,18062038.71,15812928.05,54008424.66,21872377.03,18356544.49,125184681.3,44810063.08,103463584.1,64292011.43,100401221.1,74997789.67,39358.02543
8.413,804.55231,+,879078640.7,PC 16:1_22:6,PC,24,93303675.68,148877137.7,134612427.8,211640232.2,183426537,161620441,879078640.7,312023266.2,773041723.2,409710922.3,798719955.7,622686171.5,116294.6001
8.831,818.56757,+,90345971.87,PC 17:1_22:6,PC,23,13292341.7,30320085.12,21456408.16,42352018.95,27218225.62,27703759.65,62816831.03,55510671.1,70317371.04,83839048.63,90345971.87,86866906.89,57947.11038
11.455,812.61523,+,715111189.7,PC 18:0_20:3,PC,24,125910216.6,81563770.81,171078337.5,99033456.6,230530313.8,88694032.06,618946411,171882676.7,662391837.5,209835703.6,715111189.7,309406370.6,65356.52745
10.648,868.60809,-,289593915.8,PC 18:0_20:4,PC,12,100069643.5,59039539.9,150278718.1,75000950.99,127833321.6,50680332.73,289593915.8,88640473.25,284456093.1,113984682.8,256170695.8,106338195.1,393919.5425
10.253,834.59955,+,1463991596,PC 18:0_22:6,PC,24,297099123.9,225400794.4,405932703.8,281976019.9,519764082.3,238322538,1077401545,464091959.2,1097524071,653001238.7,1463991596,628472150.6,787871.5399
11.769,788.61572,+,18944667767,PC 18:1_18:0,PC,28,4023244725,3802105692,5114007851,4655790732,5495359278,3812242597,17455745865,8448054487,15934571568,10503350004,18944667767,15284943616,6815382.227
10.66,786.59949,+,18580458906,PC 18:1_18:1,PC,25,3730693011,5134412921,4150265920,6290553995,5154075048,6329387387,13608998432,11247464689,11644142209,13523107349,15772063697,18580458906,3834364.592
11.157,800.61517,+,1234888899,PC 18:1_19:1,PC,24,147098946,341779411.7,229748454.8,399413522.7,223054747.7,403822724.1,602092223.1,776287949.8,560956517.4,855274047.5,651259735.5,1234888899,82710.37366
11.658,814.63068,+,2839075473,PC 18:1_20:1,PC,24,558141015.8,718097994,699156345.3,888826422,869947245.5,747108464.7,2742051734,1506634172,2464230913,2063231449,2804264484,2839075473,308324.7833
10.04,810.599,+,1129179006,PC 18:1_20:3,PC,22,238812152.9,308523622.2,306328215.9,441663370.6,388044962.2,408605997.3,859002918.2,758420446.5,974271746,991909683.8,1039587423,1129179006,188066.3773
9.554,834.59937,+,882845384,PC 18:1_22:5,PC,24,174210875.8,254445905,210454948.7,336287194.7,253747621.5,285397699.4,664534632.1,535002956.8,679882910.4,653960633.1,686121253.5,882845384,38887.13732
8.568,830.56818,+,215097984.5,PC 18:2_22:6,PC,24,28199767.74,43336709.46,50471993.96,78291593.08,58319674.51,39178287.06,212128773.4,88533618.64,206335659,124707227.8,215097984.5,138442814.5,86697.67457
10.171,860.61475,+,199799698.1,PC 20:1_22:6,PC,21,40206008.23,32422077.27,56219185.75,41261330.55,66754526.7,36527859.58,157207830.7,74850500.6,160083772.3,91529014.46,199799698.1,94586487.02,61815.78789
11.678,896.64008,-,13523267.01,PC 20:4_20:0,PC,12,3529717.682,2695229.462,4953265.574,3160980.357,5653763.947,2215005.516,13523267.01,5404923.85,12102294.45,4173141.657,11711756.92,4843451.733,291651.8549
8.617,856.58356,+,112699833.9,PC 20:4_22:5,PC,24,21618776.18,26287096.24,56289753.28,56286410.84,40021831.89,25838055.88,112699833.9,46221400.37,106650458.9,86286961.42,84862521.87,78641144.99,119221.8473
8.115,936.57788,-,4231423.901,PC 22:6_22:6,PC,3,857130.9901,999188.4716,1671951.199,2034932.405,4021795.845,844655.0431,3130223.855,1189946.643,4231423.901,1963132.538,3359832.207,1794375.543,49357.29384
7.768,650.47528,+,13559818.77,PC 26:0,PC,9,1906660.697,2370314.733,2301652.566,2404483.277,3093404.471,2353071.542,13559818.77,5549330.5,7567788.231,6295650.429,10172733.46,8804100.519,138300.2116
7.88,676.4906,+,48785516.63,PC 28:1,PC,14,5267086.97,10430592.7,5512010.073,12669204.04,8562313.983,12918821.37,48785516.63,26047677.68,29075515.94,29460058.92,31863515.27,45851425.11,132751.5774
8.154,676.49078,+,10957823.77,PC 28:1,PC,6,2682186.324,2868701.899,2964019.214,3335849.711,1747075.269,2263546.596,10957823.77,5945762.963,7976980.829,5353423.334,8883668.087,9769774.898,39593.06667
8.359,690.50574,+,76693827.44,PC 29:1,PC,5,4794792.987,16842939.92,6695021.017,22418033.34,10003718.98,15353910.45,48847698.93,38133442.69,31189304.32,44038935.43,30909855.32,76693827.44,243216.123
8.196,686.47253,+,6731940.478,PC 29:3,PC,9,333800.2044,1320951.789,488462.4086,1421493.398,555889.6275,874292.1925,3821139.757,5579950.725,2228869.143,2841324.482,2278956.526,6731940.478,47371.92534
9.209,762.53546,-,50482842.75,PC 30:1,PC,2,16308768.33,35903001.03,17701496.92,32198855.38,9121319.721,21393126.96,43298855.73,34744486.3,20288829.91,33367685.35,50482842.75,46165137.21,154344.4901
10.451,702.5105,-,158025523.3,PC 30:1,PC,17,16164396.47,45684683.82,14897960.76,47052476.38,20814581.18,49128241.35,55800668.13,80528163.06,52771159.69,94644527.96,44191129.96,158025523.3,124332.0514
8.42,702.50586,+,158581700.6,PC 30:2,PC,12,21464774.32,25418768.64,25037503.5,25473296.82,37758522.18,19375017.01,158581700.6,43146105.75,111802603.1,59094957.5,131051181.9,90095812.04,85889.32432
7.88,700.48773,+,11418081.03,PC 30:3,PC,4,1676537.714,2719965.938,1105041.48,3481588.875,3412460.922,720121.5772,10276898.79,5172596.343,8510896.368,5895560.933,10632646.75,11418081.03,124216.1726
9.952,720.55347,+,1690619243,PC 31:0,PC,13,189313242.5,529554564.5,240711124.1,621301652.7,277774963.7,603843833.5,733350901,1024542038,686498792.3,1180514372,747954004.8,1690619243,212264.4534
10.176,720.55347,+,1825757146,PC 31:0,PC,8,382461274.8,824189420.8,617432445.6,932910165.8,585126013.7,711720420.8,1573317572,1442474269,1483866211,1423363146,1825757146,1800622267,565309.4032
9.227,718.53693,+,5725666319,PC 31:1,PC,31,440882835,1118940829,673079623,1231385215,629892745.4,994322824.5,2705363226,2164123615,1527322509,2592699439,1654600378,5725666319,100257.8661
8.615,716.52051,+,97921299.58,PC 31:2,PC,7,12534103.27,26805563.25,14948523.48,20173381.06,8629324.999,28117050.97,30751604.44,44895101.9,41796857.39,50596495.17,67696231.1,97921299.58,212595.7113
8.377,712.4906,+,40644424.14,PC 31:4,PC,4,2260748.817,7814471.48,2879658.88,11537898.38,3431348.999,4388110.214,18557685.71,23002169.25,13013410.98,21522801.76,14113830.99,40644424.14,183386.1638
10.714,734.56952,+,5030441187,PC 32:0,PC,26,1415082265,1694660067,1969303654,1950647285,1943138411,1308418748,4524002644,2342692627,4429711423,2760885488,5030441187,3584595676,5297391.965
12.303,732.5564,-,29854071.45,PC 32:0,PC,18,4126498.924,17961493.86,4242241.034,21503155.82,5115577.028,19061339.07,11355599.25,19984106.77,8597622.685,21450006.8,7802205.949,29854071.45,230973.0883
9.744,732.55243,+,23227382038,PC 32:1,PC,32,6389749267,5854467843,6373849859,6638763275,10316190858,8589153742,17288748002,14885427601,21950803644,18433723181,19591565845,23227382038,2849669.635
10.201,790.56085,-,539165421.8,PC 32:1,PC,4,175683292.9,194907430.5,193873548.4,181552832.9,236146854.6,180246153.5,539165421.8,264223944.1,435247927.4,269278882.9,455327840,329158895.7,104616.3627
11.519,730.54004,-,615143786.8,PC 32:1,PC,24,197226714.6,398211709.4,169608792.6,428288500.3,229569644.8,378716836.1,424424415.8,439173090.5,327169556.2,437792541.6,314912836,615143786.8,161115.8889
8.827,730.5368,+,6641185742,PC 32:2,PC,13,951886495.1,1610081880,1111107160,2043328262,1363525397,1648460492,6030084569,3788040371,4892423856,4201335066,6543925889,6641185742,300473.342
8.464,728.52136,+,246730553.6,PC 32:3,PC,8,27323443.3,43077930.02,36810209.64,64683019.16,58242682.4,51194554.6,246730553.6,98764765.53,197120807.9,133349958.9,245604244.9,214975089.7,241982.6648
9.631,728.51892,+,454228253.6,PC 32:3,PC,12,196791127.6,168590680.5,234781450.3,186802940.2,291697914.4,234403905.3,290466076.1,316935225.2,374133683,327268233.3,454228253.6,363093551.5,384668.0949
7.963,726.5069,+,18176237.22,PC 32:4,PC,2,220857.5405,3018976.767,3282845.556,6403721.262,5277839.684,5829610.873,17752264.76,8813183.313,10794700.63,11590577.28,14164599.35,18176237.22,158632.5825
11.533,748.58282,+,18573097.75,PC 33:0,PC,2,2450025.323,4637690.342,4854580.401,8895526.401,3476990.826,6884685.041,13518946.42,15068550.29,16194272.29,12006738.5,14653728.95,18573097.75,160169.9997
9.762,804.56677,-,69825222.23,PC 33:1,PC,2,16016157.25,20629568.55,26506707.18,21211525.14,31654700.66,36046455.67,69825222.23,49202406.27,55007607.1,26339959.31,26398223.7,64324615.74,217243.2855
10.19,746.56873,+,6227391886,PC 33:1,PC,25,988965303,1969323392,1255670351,2269450250,1519799843,2193717020,3818274773,3957510077,3585170967,4679664273,4360885313,6227391886,605605.0617
9.201,744.55206,+,514384491.4,PC 33:2,PC,16,40738734.02,92567501.66,52503080.59,108690644.8,71313215.25,150314783.9,299023395.1,280230128.7,173076619.5,315018543.6,190495122.5,514384491.4,130936.6585
9.333,744.55176,+,1579409650,PC 33:2,PC,15,171068905.2,457008274.5,202767463.1,687436646.8,251269574,377735901.1,1124599969,793116243.3,778280380.9,1222907715,881737009.8,1579409650,195176.4835
8.881,742.53583,+,77624390.27,PC 33:3,PC,9,8054731.681,20112403.2,7964218.797,13586740.51,11103698.74,15728451.56,44001116.76,38688856.16,36388991.61,34344044.1,30701950.84,77624390.27,223211.9303
9.16,740.51941,+,560325535.8,PC 33:4,PC,4,70430513.5,412017029.1,243182354.6,427427704.2,211546868.6,424340617.8,127687214.3,560325535.8,49618082.73,372319795.2,229429092.9,401320808.2,112244.5766
7.986,758.56787,+,4268167.267,PC 34:2,PC,6,232365.9363,224442.9965,401768.0953,305311.9668,488219.8085,344818.134,4268167.267,4029411.024,1775130.42,2874225.786,1913712.22,3944866.117,94803.15323
9.784,758.56775,+,13513981913,PC 34:2,PC,29,3559391601,4031017692,3682283492,5632927175,5578778526,5680573392,9999028475,8245171965,8000530563,9474407377,10598211478,13513981913,16673019.03
11.861,756.55652,-,34526952.61,PC 34:2,PC,13,16193817.34,12262086.36,15022106.76,11225805.92,18441063.1,13797050.87,34526952.61,9335190.823,30070992.55,11195407.5,26428070.76,19652900.3,139679.0658
9.342,756.55255,+,1394886505,PC 34:3,PC,5,213721357.3,205809540.8,270075894.8,235118660.9,298358079,184187880.2,1394886505,458023052.2,966600828.3,688310568.3,1053832998,1227002243,200317.7385
10.73,756.55109,+,254484558.9,PC 34:3,PC,13,97573339.55,104227586.5,144374871.6,112323447.1,142524090.2,108141183.7,172047462.1,176325387.1,246673514.7,183567592.5,254484558.9,193191960.4,1104745.891
8.638,754.53638,+,511860951.7,PC 34:4,PC,30,92343019.75,95829965.83,99720964.41,92510358.73,127017144,82633132.45,511860951.7,167097868.2,434268344.5,176930463.1,452561076.8,287597292.1,103972.012
9.356,752.51813,+,378934318.4,PC 34:5,PC,17,92623782.13,99708881.1,151110440.4,116816264.8,162273610.1,114084556.2,153187223.6,186423539.8,267641647.8,235105857.5,378934318.4,239765590.4,86739.13088
8.463,750.50311,+,107925012.5,PC 34:6,PC,13,14545696.93,23908932.7,23798696.26,29242108.59,30352796.94,23357887.23,78935382.28,46879787.1,69692441.42,59501594.15,82255289.49,107925012.5,214079.8679
8.817,750.50311,+,861226347.2,PC 34:6,PC,5,188968722.5,277068230,225866227.2,334678692.5,272394341.1,338796399.5,364397967.2,524281884.1,634335505.2,625975678.8,746245057.1,861226347.2,263039.7117
12.052,776.61481,+,352495420.9,PC 35:0,PC,21,27308514.64,85225602.5,36096648.03,97368687.63,39372562.84,73359998.02,151107208.4,166339886.1,128037281.6,189134865.6,143952005,352495420.9,369015.3446
